,call_failure,total_seconds_calls,total_number_calls,total_number_sms,distinct_call_numbers,customer_value,complains,subs_length,charge_amount,tariff_plan,status,age,Churn
2286,9.0,2050.0,52.0,55.0,26.0,190.05,1,41,0,1,2,45,0
2287,12.0,3165.0,61.0,192.0,29.0,1009.17,0,42,2,1,1,25,0
2288,10.0,1700.0,44.0,73.17492063492064,17.0,909.76,0,33,3,2,1,30,0
2289,10.0,1953.0,47.0,47.0,23.50984126984127,100.5,0,32,2,1,1,55,0
2290,17.0,1085.0,33.0,27.0,13.0,152.72,0,33,0,1,2,30,0
2291,6.0,1210.0,18.0,38.0,9.0,125.7,0,32,0,1,2,45,0
2292,16.0,1610.0,40.0,36.0,19.0,236.25,0,31,2,1,1,25,0
2293,8.0,3610.0,69.0,25.0,29.0,247.16,0,31,2,1,1,30,0
2294,8.0,2080.0,34.0,45.0,20.0,264.56,0,24,2,1,1,30,0
2295,22.0,6778.0,149.0,102.0,48.0,770.715,0,23,3,2,1,25,0
2296,18.0,9318.0,179.0,90.0,46.0,277.455,0,21,2,1,1,55,0
2297,14.0,3238.0,53.0,48.0,25.0,323.64,0,22,5,2,1,30,0
2298,8.0,4775.0,48.0,73.17492063492064,16.0,1120.92,0,15,3,1,1,30,0
2299,9.0,1873.0,27.0,17.0,13.0,144.0,1,15,3,1,1,30,1
2300,12.0,4595.0,75.0,7.0,15.0,214.8,0,36,1,1,1,30,0
2301,5.0,305.0,6.0,7.0,2.0,40.44,0,37,0,1,2,30,0
2302,14.0,2678.0,64.0,73.17492063492064,22.0,1533.68,0,35,1,1,1,30,0
2303,14.0,4423.0,70.0,7.0,33.0,233.685,0,36,1,1,1,25,0
2304,7.0,2618.0,62.0,7.0,31.0,152.1,0,36,1,1,1,25,0
2305,15.0,4000.0,86.0,29.0,26.0,279.44,0,36,1,1,1,30,0
2306,8.0,2585.0,43.0,73.17492063492064,16.0,1233.12,0,36,1,1,1,30,0
2307,17.0,9340.0,125.0,141.0,41.0,942.6,0,35,2,1,1,30,0
2308,11.0,13998.0,173.0,7.0,42.0,594.84,0,36,1,1,1,30,0
2309,11.0,4740.0,87.0,7.0,23.0,221.08,0,36,1,1,1,30,0
2310,10.0,6143.0,99.0,7.0,10.0,277.68,0,36,1,1,1,30,0
2311,13.0,2463.0,58.0,7.0,15.0,128.84,0,36,0,1,2,30,0
2312,7.627936507936508,4472.459682539683,69.46063492063492,51.0,30.0,827.76,0,36,3,1,1,30,0
2313,8.0,3320.0,31.0,73.17492063492064,6.0,470.9729158730159,0,36,1,1,1,30,0
2314,13.0,4472.459682539683,186.0,147.0,28.0,1376.82,0,35,1,1,1,25,0
2315,7.0,6725.0,90.0,183.0,24.0,1004.6,0,35,1,1,1,30,0
2316,5.0,1100.0,18.0,7.0,9.0,81.81,0,35,0,1,2,25,0
2317,6.0,935.0,18.0,10.0,6.0,78.12,0,36,0,1,2,30,0
2318,5.0,305.0,6.0,7.0,2.0,45.495,0,35,0,1,2,25,1
2319,7.0,7733.0,131.0,73.17492063492064,41.0,470.9729158730159,0,35,1,1,1,30,0
2320,11.0,11690.0,158.0,8.0,45.0,316.2,0,35,1,1,1,45,0
2321,12.0,6943.0,79.0,105.0,35.0,788.49,0,35,1,1,1,25,0
2322,27.0,1180.0,51.0,13.0,15.0,101.24,1,31,0,1,2,30,1
2323,25.0,10660.0,97.0,7.0,40.0,171.855,0,34,8,1,1,55,0
2324,17.0,6043.0,102.0,23.0,22.0,380.025,0,34,1,1,1,25,0
2325,5.0,3065.0,26.0,7.0,12.0,151.64,0,32,1,1,1,30,0
2326,13.0,3215.0,45.0,7.0,14.0,158.4,1,33,0,1,2,30,1
2327,13.0,2493.0,48.0,31.0,29.0,225.64,1,34,0,1,2,30,1
2328,5.0,305.0,6.0,7.0,2.0,40.44,0,34,0,1,2,30,1
2329,5.0,1893.0,29.0,7.0,4.0,65.55,0,34,1,1,1,45,0
2330,7.0,7010.0,101.0,11.0,20.0,123.165,0,31,1,1,1,55,0
2331,5.0,305.0,6.0,7.0,2.0,25.275,0,34,0,1,2,45,1
2332,5.0,305.0,6.0,7.0,2.0,15.165,0,34,1,1,1,55,0
2333,7.627936507936508,4472.459682539683,69.46063492063492,7.0,23.50984126984127,775.89,0,29,3,1,1,25,0
2334,10.0,7190.0,120.0,73.17492063492064,31.0,1364.4,0,32,3,2,1,30,0
2335,6.0,3943.0,86.0,7.0,26.0,189.16,0,34,1,1,1,30,0
2336,7.0,1890.0,48.0,35.0,18.0,217.52,0,33,0,1,2,30,0
2337,10.0,3005.0,57.0,172.0,21.0,911.79,0,34,1,1,1,25,0
2338,8.0,1540.0,40.0,190.0,9.0,823.2,0,25,1,2,1,30,0
2339,8.0,1793.0,43.0,27.0,66.0,113.4,0,24,1,1,1,45,0
2340,15.0,925.0,29.0,7.0,5.0,66.16,0,25,0,1,2,30,0
2341,5.0,305.0,6.0,18.0,2.0,52.775,0,24,0,1,2,45,0
2342,14.0,1450.0,36.0,16.0,11.0,138.87,0,23,1,1,1,25,0
2343,6.0,3450.0,65.0,7.0,21.0,168.6,0,23,1,1,1,30,0
2344,6.0,1920.0,30.0,25.0,12.0,200.25,0,16,1,1,1,25,0
2345,20.0,6618.0,145.0,82.0,40.0,673.335,0,15,1,2,1,25,0
2346,16.0,9158.0,175.0,70.0,38.0,244.995,0,13,1,1,1,55,0
2347,12.0,3078.0,49.0,28.0,17.0,237.08,0,14,3,1,1,30,0
2348,6.0,4615.0,44.0,73.17492063492064,8.0,1034.36,0,7,1,1,1,30,0
2349,7.0,1713.0,23.0,7.0,5.0,97.44,1,7,1,1,1,30,1
2350,18.0,4935.0,87.0,27.0,25.0,308.88,0,46,2,1,1,30,0
2351,10.0,883.0,21.0,29.0,12.0,152.16,0,47,0,1,2,30,0
2352,20.0,3018.0,76.0,73.17492063492064,32.0,1647.76,0,45,2,1,1,30,0
2353,20.0,4763.0,82.0,23.0,43.0,392.975,0,46,2,1,1,15,0
2354,13.0,2958.0,74.0,24.0,41.0,244.44,0,46,2,1,1,25,0
2355,21.0,4340.0,98.0,54.0,36.0,393.52,0,46,3,1,1,30,0
2356,14.0,2925.0,55.0,73.17492063492064,26.0,842.0,0,46,2,1,1,45,0
2357,23.0,9680.0,137.0,166.0,51.0,1056.68,0,45,4,1,1,30,0
2358,17.0,4472.459682539683,185.0,22.0,52.0,668.92,0,46,2,1,1,30,0
2359,17.0,5080.0,99.0,24.0,33.0,189.475,0,46,3,1,1,45,0
2360,16.0,6483.0,111.0,29.0,20.0,379.76,0,46,2,1,1,30,0
2361,19.0,2803.0,70.0,30.0,25.0,146.825,0,46,0,1,2,45,0
2362,7.627936507936508,4472.459682539683,69.46063492063492,76.0,40.0,941.84,0,46,5,1,1,30,0
2363,14.0,3660.0,43.0,73.17492063492064,16.0,1355.075,0,46,3,1,1,45,0
2364,19.0,4472.459682539683,69.46063492063492,172.0,38.0,1505.16,0,45,2,1,1,25,0
2365,13.0,7065.0,102.0,208.0,34.0,699.175,0,45,3,1,1,45,0
2366,10.0,1440.0,30.0,22.0,19.0,146.8,0,45,0,1,2,30,0
2367,12.0,1275.0,30.0,35.0,16.0,192.2,0,46,0,1,2,30,0
2368,10.0,565.0,16.0,22.0,8.0,111.24,0,45,0,1,2,30,1
2369,13.0,8073.0,143.0,73.17492063492064,51.0,470.9729158730159,0,45,2,1,1,30,0
2370,17.0,12030.0,170.0,33.0,55.0,387.5,0,45,3,1,1,45,0
2371,18.0,7283.0,91.0,130.0,45.0,916.83,0,45,3,1,1,25,0
2372,7.627936507936508,1520.0,63.0,38.0,25.0,215.32,1,41,0,1,2,30,1
2373,7.627936507936508,11000.0,109.0,23.0,50.0,201.135,0,44,10,1,1,55,0
2374,23.0,6383.0,114.0,48.0,32.0,451.88,0,44,3,1,1,30,0
2375,11.0,3405.0,38.0,22.0,22.0,141.075,0,42,2,1,1,45,0
2376,19.0,3555.0,57.0,31.0,24.0,268.48,1,43,0,1,2,30,1
2377,19.0,2833.0,60.0,56.0,39.0,212.325,1,44,0,1,2,45,1
2378,10.0,698.0,18.0,22.0,10.0,116.64,0,44,0,1,2,30,1
2379,11.0,2233.0,41.0,22.0,14.0,111.85,0,44,2,1,1,45,0
2380,13.0,7350.0,113.0,36.0,30.0,165.945,0,41,3,1,1,55,0
2381,10.0,1193.0,23.0,31.0,12.0,107.9,1,44,0,1,2,45,1
2382,10.0,903.0,20.0,26.0,10.0,52.845,0,44,3,1,1,55,0
2383,7.627936507936508,4472.459682539683,69.46063492063492,22.0,23.50984126984127,859.23,0,39,5,2,1,25,0
2384,16.0,7530.0,132.0,73.17492063492064,41.0,1478.48,1,42,5,2,1,30,0
2385,12.0,4283.0,98.0,24.0,36.0,271.24,0,44,2,1,1,30,0
2386,13.0,2230.0,60.0,60.0,28.0,207.25,0,43,0,1,2,45,0
2387,16.0,3345.0,69.0,197.0,31.0,1040.13,0,44,2,1,1,25,0
2388,14.0,1880.0,52.0,73.17492063492064,19.0,937.28,0,35,3,2,1,30,0
2389,14.0,2133.0,55.0,52.0,23.50984126984127,110.82,0,34,2,1,1,55,0
2390,21.0,1265.0,41.0,32.0,15.0,180.24,0,35,0,1,2,30,0
2391,10.0,1390.0,26.0,43.0,11.0,142.9,0,34,0,1,2,45,0
2392,20.0,1790.0,48.0,41.0,21.0,267.21,0,33,2,1,1,25,0
2393,12.0,3790.0,77.0,30.0,31.0,171.675,0,33,2,1,1,45,0
2394,12.0,2260.0,42.0,50.0,22.0,292.08,0,26,2,1,1,30,0
2395,26.0,6958.0,157.0,107.0,50.0,801.675,0,25,3,2,1,25,0
2396,22.0,9498.0,187.0,95.0,48.0,287.775,0,23,2,1,1,55,0
2397,18.0,3418.0,61.0,53.0,27.0,219.475,0,24,5,2,1,45,0
2398,12.0,4955.0,56.0,73.17492063492064,18.0,1148.44,0,17,3,1,1,30,0
2399,13.0,2053.0,35.0,22.0,15.0,171.52,0,17,3,1,1,30,1
2400,8.0,4415.0,67.0,7.0,13.0,207.28,0,34,1,1,1,30,0
2401,5.0,305.0,6.0,7.0,2.0,45.495,0,35,0,1,2,25,0
2402,10.0,2498.0,56.0,73.17492063492064,20.0,1506.16,0,33,1,1,1,30,0
2403,10.0,4243.0,62.0,7.0,31.0,225.225,0,34,1,1,1,25,0
2404,5.0,2438.0,54.0,7.0,29.0,175.56,0,34,1,1,1,15,0
2405,11.0,3820.0,78.0,24.0,24.0,251.92,0,34,1,1,1,30,0
2406,5.0,2405.0,35.0,73.17492063492064,14.0,1205.6,0,34,1,1,1,30,0
2407,13.0,9160.0,117.0,136.0,39.0,915.08,0,33,2,1,1,30,0
2408,7.0,13818.0,165.0,7.0,40.0,587.32,0,34,1,1,1,30,0
2409,7.0,4560.0,79.0,7.0,21.0,213.56,0,34,1,1,1,30,0
2410,6.0,5963.0,91.0,7.0,8.0,270.16,0,34,1,1,1,30,0
2411,9.0,2283.0,50.0,7.0,13.0,121.32,0,34,0,1,2,30,0
2412,25.0,4472.459682539683,69.46063492063492,46.0,28.0,800.24,0,34,3,1,1,30,0
2413,5.0,3140.0,23.0,73.17492063492064,4.0,470.9729158730159,0,34,1,1,1,30,0
2414,9.0,4472.459682539683,178.0,142.0,26.0,1345.86,0,33,1,1,1,25,0
2415,5.0,6545.0,82.0,178.0,22.0,977.08,0,33,1,1,1,30,0
2416,5.0,920.0,10.0,7.0,7.0,73.35,0,33,0,1,2,25,0
2417,5.0,755.0,10.0,7.0,4.0,58.6,0,34,0,1,2,30,0
2418,5.0,305.0,6.0,7.0,2.0,45.495,0,33,0,1,2,25,1
2419,5.0,7553.0,123.0,73.17492063492064,39.0,470.9729158730159,0,33,1,1,1,25,0
2420,7.0,11510.0,150.0,7.0,43.0,309.0,0,33,1,1,1,45,0
2421,8.0,6763.0,71.0,100.0,33.0,757.53,0,33,1,1,1,25,0
2422,23.0,1000.0,43.0,8.0,13.0,82.935,0,29,0,1,2,25,1
2423,21.0,10480.0,89.0,7.0,38.0,169.035,0,32,8,1,1,55,0
2424,13.0,5863.0,94.0,18.0,20.0,349.065,0,32,1,1,1,25,1
2425,5.0,2885.0,18.0,7.0,10.0,144.12,0,30,1,1,1,30,0
2426,9.0,3035.0,37.0,7.0,12.0,150.88,0,31,0,1,2,30,1
2427,9.0,2313.0,40.0,26.0,27.0,198.12,1,32,0,1,2,30,1
2428,5.0,305.0,6.0,7.0,2.0,40.44,0,32,0,1,2,30,1
2429,5.0,305.0,6.0,7.0,2.0,40.44,0,32,1,1,1,30,0
2430,5.0,6830.0,93.0,7.0,18.0,114.345,0,29,1,1,1,55,0
2431,5.0,305.0,6.0,7.0,2.0,25.275,0,32,0,1,2,45,1
2432,5.0,305.0,6.0,7.0,2.0,15.165,0,32,1,1,1,55,1
2433,25.0,4472.459682539683,69.46063492063492,7.0,23.50984126984127,767.43,0,27,3,1,1,25,0
2434,6.0,7010.0,112.0,73.17492063492064,29.0,1503.99,0,30,3,2,1,25,0
2435,5.0,3763.0,78.0,7.0,24.0,204.345,0,32,1,1,1,25,0
2436,5.0,1710.0,40.0,30.0,16.0,190.0,0,31,0,1,2,30,0
2437,6.0,2825.0,49.0,167.0,19.0,880.83,0,32,1,1,1,25,0
2438,5.0,1360.0,32.0,185.0,7.0,895.14,0,23,1,2,1,25,0
2439,5.0,1613.0,35.0,22.0,64.0,96.2,0,22,1,1,1,45,0
2440,11.0,745.0,21.0,7.0,3.0,65.97,0,23,0,1,2,25,0
2441,5.0,305.0,6.0,13.0,2.0,40.275,0,22,0,1,2,45,0
2442,10.0,1270.0,28.0,11.0,9.0,107.91,0,21,1,1,1,25,0
2443,5.0,3270.0,57.0,7.0,19.0,161.08,0,21,1,1,1,30,0
2444,5.0,1740.0,22.0,20.0,10.0,169.29,0,14,1,1,1,25,0
2445,16.0,6438.0,137.0,77.0,38.0,642.375,0,13,1,2,1,25,0
2446,12.0,8978.0,167.0,65.0,36.0,391.125,0,11,1,1,1,45,0
2447,8.0,2898.0,41.0,23.0,15.0,209.56,0,12,3,1,1,30,0
2448,5.0,4435.0,36.0,207.0,6.0,1006.84,0,5,1,1,1,30,0
2449,5.0,1533.0,15.0,7.0,3.0,89.92,1,5,0,1,1,30,1
2450,15.0,4855.0,85.0,23.0,24.0,289.6,0,43,1,1,1,30,0
2451,7.0,803.0,19.0,25.0,11.0,132.88,0,44,0,1,2,30,0
2452,17.0,2938.0,74.0,73.17492063492064,31.0,1628.48,0,42,1,1,1,30,0
2453,17.0,4683.0,80.0,19.0,42.0,366.465,0,43,1,1,1,15,0
2454,10.0,2878.0,72.0,20.0,40.0,222.75,0,43,1,1,1,25,0
2455,18.0,4260.0,96.0,50.0,35.0,374.24,0,43,2,1,1,30,0
2456,11.0,2845.0,53.0,73.17492063492064,25.0,1327.92,0,43,1,1,1,30,0
2457,20.0,9600.0,135.0,162.0,50.0,1037.4,0,42,3,1,1,30,0
2458,14.0,4472.459682539683,183.0,18.0,51.0,649.64,0,43,1,1,1,30,0
2459,14.0,5000.0,97.0,20.0,32.0,283.88,0,43,2,1,1,30,0
2460,13.0,6403.0,109.0,25.0,19.0,360.48,0,43,1,1,1,30,0
2461,16.0,2723.0,68.0,26.0,24.0,215.64,1,43,0,1,2,30,0
2462,7.627936507936508,4472.459682539683,69.46063492063492,72.0,39.0,922.56,0,43,4,1,1,30,0
2463,11.0,3580.0,41.0,73.17492063492064,15.0,470.9729158730159,0,43,2,1,1,30,0
2464,16.0,4472.459682539683,196.0,168.0,37.0,1483.47,0,42,1,1,1,25,0
2465,10.0,6985.0,100.0,204.0,33.0,1099.4,0,42,2,1,1,30,0
2466,7.0,1360.0,28.0,18.0,18.0,143.46,0,42,0,1,2,25,0
2467,9.0,1195.0,28.0,31.0,15.0,172.92,0,43,0,1,2,30,0
2468,7.0,485.0,14.0,18.0,7.0,103.455,0,42,0,1,2,25,1
2469,10.0,7993.0,141.0,73.17492063492064,50.0,470.9729158730159,0,42,1,1,1,30,0
2470,14.0,11950.0,168.0,29.0,54.0,375.45,0,42,2,1,1,45,0
2471,15.0,7203.0,89.0,126.0,44.0,895.14,0,42,2,1,1,25,0
2472,7.627936507936508,1440.0,61.0,34.0,24.0,196.04,0,38,0,1,2,30,1
2473,28.0,10920.0,107.0,19.0,49.0,193.905,0,41,9,2,1,55,0
2474,20.0,6303.0,112.0,44.0,31.0,486.675,0,41,2,1,1,25,0
2475,8.0,3325.0,36.0,18.0,21.0,206.44,0,39,1,1,1,30,0
2476,16.0,3475.0,55.0,27.0,23.0,249.2,1,40,0,1,2,30,1
2477,16.0,2753.0,58.0,52.0,38.0,200.275,1,41,0,1,2,45,1
2478,7.0,618.0,16.0,18.0,9.0,97.36,1,41,0,1,2,30,1
2479,8.0,2153.0,39.0,18.0,13.0,99.8,0,41,1,1,1,45,0
2480,10.0,7270.0,111.0,32.0,29.0,158.715,0,38,2,1,1,55,0
2481,7.0,1113.0,21.0,27.0,11.0,95.85,0,41,0,1,2,45,1
2482,7.0,823.0,18.0,22.0,9.0,45.615,0,41,2,1,1,55,0
2483,7.627936507936508,4472.459682539683,69.46063492063492,18.0,23.50984126984127,837.54,1,36,4,2,1,25,0
2484,13.0,7450.0,130.0,73.17492063492064,40.0,1459.2,0,39,4,2,1,30,0
2485,9.0,4203.0,96.0,20.0,35.0,251.96,0,41,1,1,1,30,0
2486,10.0,2150.0,58.0,56.0,27.0,312.32,0,40,0,1,2,30,0
2487,13.0,3265.0,67.0,193.0,30.0,1018.44,0,41,1,1,1,25,0
2488,11.0,1800.0,50.0,73.17492063492064,18.0,918.0,0,32,2,2,1,30,0
2489,11.0,2053.0,53.0,48.0,23.50984126984127,103.59,0,31,1,1,1,55,0
2490,18.0,1185.0,39.0,28.0,14.0,160.96,0,32,0,1,2,30,0
2491,7.0,1310.0,24.0,39.0,10.0,130.85,0,31,0,1,2,45,0
2492,17.0,1710.0,46.0,37.0,20.0,245.52,0,30,1,1,1,25,0
2493,9.0,3710.0,75.0,26.0,30.0,255.4,0,30,1,1,1,30,0
2494,9.0,2180.0,40.0,46.0,21.0,272.8,0,23,1,1,1,30,0
2495,23.0,6878.0,155.0,103.0,49.0,779.985,0,22,2,2,1,25,0
2496,19.0,9418.0,185.0,91.0,47.0,280.545,0,20,1,1,1,55,0
2497,15.0,3338.0,59.0,49.0,26.0,331.88,0,21,4,1,1,30,0
2498,9.0,4875.0,54.0,73.17492063492064,17.0,1129.16,0,14,2,1,1,30,0
2499,10.0,1973.0,33.0,18.0,14.0,152.24,0,14,2,1,1,30,1
2500,11.0,4495.0,69.0,7.0,14.0,210.56,0,37,1,1,1,30,0
2501,5.0,305.0,6.0,7.0,2.0,40.44,0,38,0,1,2,30,0
2502,13.0,2578.0,58.0,73.17492063492064,21.0,1525.44,0,36,1,1,1,30,0
2503,13.0,4323.0,64.0,7.0,32.0,279.785,0,37,1,1,1,15,0
2504,6.0,2518.0,56.0,7.0,30.0,147.33,0,37,1,1,1,25,0
2505,14.0,3900.0,80.0,28.0,25.0,271.2,0,37,2,1,1,30,0
2506,7.0,2485.0,37.0,73.17492063492064,15.0,1224.88,0,37,1,1,1,30,0
2507,16.0,9240.0,119.0,140.0,40.0,934.36,0,36,3,1,1,30,0
2508,10.0,13898.0,167.0,7.0,41.0,590.6,0,37,1,1,1,30,0
2509,10.0,4640.0,81.0,7.0,22.0,216.84,0,37,2,1,1,30,0
2510,9.0,6043.0,93.0,7.0,9.0,273.44,0,37,1,1,1,30,0
2511,12.0,2363.0,52.0,7.0,14.0,124.6,0,37,0,1,2,30,0
2512,28.0,4472.459682539683,69.46063492063492,50.0,29.0,819.52,0,37,4,2,1,30,0
2513,7.0,3220.0,25.0,73.17492063492064,5.0,470.9729158730159,0,37,2,1,1,30,0
2514,12.0,4472.459682539683,180.0,146.0,27.0,1367.55,0,36,1,1,1,25,0
2515,6.0,6625.0,84.0,182.0,23.0,996.36,0,36,2,1,1,30,0
2516,5.0,1000.0,12.0,7.0,8.0,77.04,0,36,0,1,2,25,0
2517,5.0,835.0,12.0,9.0,5.0,69.88,0,37,0,1,2,30,0
2518,5.0,305.0,6.0,7.0,2.0,45.495,0,36,0,1,2,25,1
2519,6.0,7633.0,125.0,73.17492063492064,40.0,470.9729158730159,0,36,1,1,1,30,0
2520,10.0,11590.0,152.0,7.0,44.0,311.05,0,36,2,1,1,45,0
2521,11.0,6843.0,73.0,104.0,34.0,779.22,0,36,2,1,1,25,0
2522,26.0,1080.0,45.0,12.0,14.0,93.0,1,32,0,1,2,30,1
2523,24.0,10560.0,91.0,7.0,39.0,170.265,0,35,9,1,1,55,0
2524,16.0,5943.0,96.0,22.0,21.0,370.755,0,35,2,1,1,25,1
2525,5.0,2965.0,20.0,7.0,11.0,147.4,0,33,1,1,1,30,0
2526,12.0,3115.0,39.0,7.0,13.0,154.16,1,34,0,1,2,30,1
2527,12.0,2393.0,42.0,30.0,28.0,135.875,0,35,0,1,2,45,1
2528,5.0,305.0,6.0,7.0,2.0,40.44,1,35,0,1,2,30,1
2529,5.0,1793.0,23.0,7.0,3.0,62.9,0,35,1,1,1,45,0
2530,6.0,6910.0,95.0,10.0,19.0,120.075,0,32,2,1,1,55,0
2531,5.0,305.0,6.0,7.0,2.0,25.275,0,35,0,1,2,45,1
2532,5.0,305.0,6.0,7.0,2.0,15.165,0,35,1,1,1,55,0
2533,28.0,4472.459682539683,69.46063492063492,7.0,23.50984126984127,771.12,0,30,4,2,1,25,0
2534,9.0,7090.0,114.0,73.17492063492064,30.0,1356.16,0,33,4,2,1,30,0
2535,5.0,3843.0,80.0,7.0,25.0,184.92,0,35,1,1,1,30,0
2536,6.0,1790.0,42.0,34.0,17.0,209.28,0,34,0,1,2,30,0
2537,9.0,2905.0,51.0,171.0,20.0,902.52,0,35,1,1,1,25,0
2538,7.0,1440.0,34.0,189.0,8.0,814.96,0,26,2,2,1,30,0
2539,7.0,1693.0,37.0,26.0,65.0,64.95,0,25,1,1,1,55,0
2540,14.0,825.0,23.0,7.0,4.0,61.92,0,26,0,1,2,30,0
2541,5.0,305.0,6.0,17.0,2.0,50.275,0,25,0,1,2,45,0
2542,13.0,1350.0,30.0,15.0,10.0,129.6,0,24,1,1,1,25,0
2543,5.0,3350.0,59.0,7.0,20.0,164.36,0,24,1,1,1,30,0
2544,5.0,1820.0,24.0,24.0,11.0,169.76,0,17,1,1,1,30,0
2545,19.0,6518.0,139.0,81.0,39.0,664.065,0,16,2,2,1,25,0
2546,15.0,9058.0,169.0,69.0,37.0,241.905,0,14,1,1,1,55,0
2547,11.0,2978.0,43.0,27.0,16.0,228.84,0,15,4,1,1,30,0
2548,5.0,4515.0,38.0,73.17492063492064,7.0,1026.12,0,8,2,1,1,30,0
2549,6.0,1613.0,17.0,7.0,4.0,93.2,1,8,2,1,1,30,1
2550,17.0,5275.0,87.0,33.0,34.0,346.48,0,40,3,1,1,30,0
2551,9.0,1223.0,21.0,35.0,21.0,189.76,0,41,0,1,2,30,0
2552,19.0,3358.0,76.0,73.17492063492064,41.0,1685.36,0,39,3,1,1,30,0
2553,19.0,5103.0,82.0,29.0,52.0,444.675,0,40,3,1,1,15,0
2554,12.0,3298.0,74.0,30.0,50.0,286.74,0,40,3,1,1,25,0
2555,20.0,4680.0,98.0,60.0,45.0,431.12,0,40,4,1,1,30,0
2556,13.0,3265.0,55.0,73.17492063492064,35.0,865.5,0,40,3,1,1,45,0
2557,22.0,10020.0,137.0,172.0,60.0,1094.28,1,39,5,1,1,30,0
2558,16.0,4472.459682539683,185.0,28.0,61.0,706.52,0,40,3,1,1,30,0
2559,16.0,5420.0,99.0,30.0,42.0,340.76,0,40,4,1,1,30,0
2560,15.0,6823.0,111.0,35.0,29.0,417.36,0,40,3,1,1,30,0
2561,18.0,3143.0,70.0,36.0,34.0,272.52,0,40,0,1,2,30,0
2562,7.627936507936508,4472.459682539683,69.46063492063492,82.0,49.0,979.44,1,40,6,2,1,30,0
2563,13.0,4000.0,43.0,73.17492063492064,25.0,1378.575,0,40,4,1,1,45,0
2564,18.0,4472.459682539683,69.46063492063492,178.0,47.0,1547.46,0,39,3,1,1,25,0
2565,12.0,7405.0,102.0,73.17492063492064,43.0,1156.28,0,39,4,1,1,30,0
2566,9.0,1780.0,30.0,28.0,28.0,207.45,0,39,0,1,2,25,0
2567,11.0,1615.0,30.0,41.0,25.0,229.8,0,40,0,1,2,30,0
2568,9.0,905.0,16.0,28.0,17.0,167.445,1,39,0,1,2,25,1
2569,12.0,8413.0,143.0,73.17492063492064,60.0,470.9729158730159,0,39,3,1,1,30,0
2570,16.0,12370.0,170.0,39.0,64.0,411.0,0,39,4,1,1,45,0
2571,17.0,7623.0,91.0,136.0,54.0,959.13,0,39,4,2,1,25,0
2572,7.627936507936508,1860.0,63.0,44.0,34.0,252.92,1,35,0,1,2,30,1
2573,7.627936507936508,11340.0,109.0,29.0,59.0,215.235,0,38,1,1,1,55,0
2574,22.0,6723.0,114.0,54.0,41.0,489.48,0,38,4,1,1,30,0
2575,10.0,3745.0,38.0,28.0,31.0,263.32,0,36,3,1,1,30,0
2576,18.0,3895.0,57.0,37.0,33.0,306.08,1,37,0,1,2,30,1
2577,18.0,3173.0,60.0,62.0,48.0,235.825,0,38,0,1,2,45,1
2578,9.0,1038.0,18.0,28.0,19.0,154.24,0,38,0,1,2,30,1
2579,10.0,2573.0,41.0,28.0,23.0,135.35,0,38,3,1,1,45,0
2580,12.0,7690.0,113.0,42.0,39.0,180.045,0,35,4,1,1,55,0
2581,9.0,1533.0,23.0,37.0,21.0,131.4,0,38,0,1,2,45,1
2582,9.0,1243.0,20.0,32.0,19.0,66.945,0,38,4,1,1,55,0
2583,7.627936507936508,4472.459682539683,69.46063492063492,28.0,23.50984126984127,901.53,0,33,6,2,1,25,0
2584,15.0,7870.0,132.0,73.17492063492064,50.0,1516.08,0,36,6,2,1,30,0
2585,11.0,4623.0,98.0,30.0,45.0,308.84,0,38,3,1,1,30,0
2586,12.0,2570.0,60.0,66.0,37.0,230.75,1,37,0,1,2,45,1
2587,15.0,3685.0,69.0,203.0,40.0,1082.43,0,38,3,1,1,25,0
2588,13.0,2220.0,52.0,73.17492063492064,28.0,974.88,0,29,4,2,1,30,0
2589,13.0,2473.0,55.0,58.0,23.50984126984127,124.92,0,28,3,1,1,55,0
2590,20.0,1605.0,41.0,38.0,24.0,217.84,0,29,0,1,2,30,0
2591,9.0,1730.0,26.0,49.0,20.0,166.4,0,28,0,1,2,45,0
2592,19.0,2130.0,48.0,47.0,30.0,309.51,0,27,3,1,1,25,0
2593,11.0,4130.0,77.0,36.0,40.0,312.28,0,27,3,1,1,30,0
2594,11.0,2600.0,42.0,56.0,31.0,329.68,0,20,3,1,1,30,0
2595,25.0,7298.0,157.0,113.0,59.0,843.975,0,19,4,2,1,25,0
2596,21.0,9838.0,187.0,101.0,57.0,301.875,0,17,3,1,1,55,0
2597,17.0,3758.0,61.0,59.0,36.0,388.76,0,18,6,2,1,30,0
2598,11.0,5295.0,56.0,73.17492063492064,27.0,1186.04,0,11,4,2,1,30,0
2599,12.0,2393.0,35.0,28.0,24.0,209.12,1,11,4,1,1,30,1
2600,9.0,4075.0,67.0,7.0,4.0,193.68,0,40,0,1,1,30,0
2601,5.0,305.0,6.0,7.0,2.0,40.44,0,41,0,1,2,30,0
2602,11.0,2158.0,56.0,73.17492063492064,11.0,1468.56,0,39,0,1,1,30,0
2603,11.0,3903.0,62.0,7.0,22.0,256.575,0,40,0,1,1,15,0
2604,5.0,2098.0,54.0,7.0,20.0,128.34,0,40,0,1,1,25,0
2605,12.0,3480.0,78.0,18.0,15.0,214.32,0,40,0,1,1,30,0
2606,5.0,2065.0,35.0,73.17492063492064,5.0,1168.0,0,40,0,1,1,30,0
